245.794246,30.249131
250.738702,29.651382
250.242439,29.038883
250.411809,30.642743
252.436641,30.175905
255.734795,30.836057
252.214081,30.605015
254.681260,30.618890
252.976662,29.449615
255.489171,29.982583
215.911319,84.724182
207.556648,93.666430
197.007747,101.302673
190.386028,107.686246
180.223457,115.034361
170.815899,119.543212
167.080266,123.317315
155.826441,127.342994
145.584395,131.075193
136.343089,134.182959
247.653633,31.489161
254.591825,32.164822
253.888884,32.044326
251.823527,34.282218
250.827064,35.095392
252.555219,35.731025
250.755605,36.596231
249.645523,37.966892
250.841005,38.415806
249.112960,38.897645
40.357067,140.254507
42.652829,139.230942
42.871567,140.759144
42.486054,143.724279
41.999570,146.857636
41.880622,147.183305
41.018964,147.716576
41.480952,147.826906
41.309691,148.497693
42.370081,148.475776
230.050883,71.088183
237.752203,64.713948
243.503142,57.695920
243.813716,52.715144
244.169835,49.260134
247.383172,47.280271
246.171903,44.552765
248.026527,41.763177
248.188035,40.267752
251.074975,41.131677
222.155177,79.336541
226.708838,74.941435
232.113492,71.134307
227.569063,73.630346
232.147013,69.558783
233.020722,69.498327
233.261480,66.738961
235.143943,68.219803
232.195311,69.331593
235.325212,70.221430
