7424.194329,3452.698231
7443.750137,3433.147611
7477.233905,3372.944551
7443.867815,3389.316654
7455.155008,3377.661588
7443.671157,3369.585746
6280.329881,2874.262909
7443.779285,3366.823488
7465.547816,3349.662089
7494.341458,3347.997226
7460.915393,3392.034992
7499.259269,3348.876033
7541.535424,3256.279819
5130.687070,2230.994071
7571.605938,3260.898579
7590.353101,3229.435589
6392.240057,2670.128590
6422.743889,2686.088092
7621.161103,3216.124692
7636.232448,3178.570874
7650.920891,3159.521851
7656.772698,3158.528236
6458.059309,2637.793421
7663.854752,3109.795959
7657.981642,3081.717382
7681.496539,3005.514241
7702.791159,2921.931529
7693.880994,3004.175329
7706.871396,3056.044127
7688.547425,3093.943344
7681.852102,3108.354711
7694.149818,3094.423199
7718.415103,3104.330406
7727.129482,3098.135573
7747.425566,3051.608712
7749.905527,3069.634950
7759.508095,3041.766553
7765.350330,3042.532103
7704.505129,3095.258191
7724.436532,3043.306342
7443.189117,3452.176810
7405.308300,3515.275061
7367.044331,3556.030362
7314.889351,3628.136484
7306.507523,3647.696770
7318.025746,3674.160734
7280.028823,3728.082542
7270.628349,3744.259684
7245.761951,3767.390456
7221.409472,3808.745570
7168.816093,3852.557438
7137.409066,3898.202621
7157.509533,3882.960243
7116.446383,3937.068751
7102.242989,3968.385835
7091.442649,3979.883745
7103.715308,3982.188573
7089.543582,4006.775946
7069.449112,4004.901437
7052.392404,4028.653415
7066.888227,4019.786760
7071.918085,4030.983997
7071.649022,4058.694750
7071.060033,4075.374080
7068.892718,4097.434221
7046.338337,4112.922856
7022.233013,4130.118448
7029.780089,4140.426053
7029.540503,4152.488613
7007.045048,4179.085131
7001.596650,4197.871851
7046.039068,4171.693310
6996.290560,4222.072736
7004.121589,4226.977311
7001.918138,4232.020156
6962.618178,4266.024110
6996.511426,4254.815869
7013.259200,4261.314198
7036.536407,4259.084967
6990.631384,4291.297918
5134.224522,5262.262996
5112.803563,5290.689964
5094.051586,5292.646811
5088.849571,5299.232882
5057.725676,5298.427868
5014.544721,5316.174475
4960.733816,5320.453813
4924.518261,5321.701602
4919.128196,5320.320866
4912.094708,5320.657078
4909.080413,5330.478466
4946.979325,5330.123350
4939.985356,5335.227478
4911.746514,5337.815029
4837.612760,5339.989332
4792.273606,5345.150611
4764.911490,5355.306442
4831.844420,5337.872465
4136.690266,4565.162952
4107.378500,4556.333105
4763.074176,5366.687862
4754.059924,5373.157746
4055.504310,4568.539087
4771.885756,5371.026799
4773.401906,5368.333359
4768.100423,5376.348323
4711.202241,5385.958785
4722.213201,5378.963168
4718.647753,5384.579258
4726.169643,5386.610725
4694.400471,5384.912769
4706.601830,5382.975246
4663.366914,5385.464957
4658.043905,5391.469232
4634.655912,5398.696439
4653.517495,5406.170116
4661.647914,5401.496231
4624.033138,5403.770759
4662.718331,5399.413094
4648.473822,5395.229363
6772.507535,4453.838086
6752.408879,4467.296164
6749.069864,4476.823109
6688.357234,4516.012365
6678.906026,4526.747778
6642.821997,4528.264451
6600.137022,4544.718699
6520.322674,4609.599509
6565.704896,4597.616948
6541.840046,4621.418041
6542.952112,4629.688552
6529.370574,4638.864221
6527.242259,4657.507101
6480.438499,4684.556836
6480.756850,4697.460346
6489.152437,4696.335972
6492.293756,4714.838814
6507.109032,4718.380010
6490.865674,4726.599310
6486.975520,4731.139617
5434.877979,4002.544091
6474.484285,4756.148311
6475.335373,4765.998396
6507.858198,4766.238542
6548.333320,4740.065194
6550.525269,4751.682537
6513.835885,4769.650353
6536.768651,4772.871889
6505.624947,4787.886589
6510.728979,4777.266747
6517.391571,4781.480565
6523.225488,4782.642163
6546.721106,4777.334167
6540.372931,4780.404218
6544.810921,4771.404264
5568.698205,4085.546968
6509.684175,4799.399873
6511.195046,4805.706689
6532.210351,4796.269239
6541.948033,4803.034810
6976.648007,3828.887234
6914.827859,3925.022149
6793.970940,4033.683952
6727.863550,4081.143158
6628.660884,4138.418676
6575.699786,4163.742709
6562.442785,4204.823744
6530.574418,4240.894684
6470.963936,4300.613213
6473.463774,4311.910420
6425.830073,4339.498439
6438.652427,4358.178083
6404.277252,4382.385797
6397.469529,4400.911513
6401.791329,4419.576295
6370.029914,4430.613682
6323.847209,4457.099908
6328.832806,4459.442025
6347.451870,4469.957937
6338.924856,4499.568718
6292.144652,4522.994757
6299.853419,4538.458669
6332.562453,4550.079942
6313.624167,4562.128022
6249.781028,4587.642608
6223.257114,4611.037139
6224.915277,4622.728746
6205.163101,4644.427858
6179.899595,4667.226683
6162.084777,4685.197283
6199.382361,4689.157659
6215.098940,4694.492804
6169.158554,4719.055632
6120.442611,4748.509056
6071.719752,4762.775011
6091.821550,4761.133884
6130.034163,4762.389673
6097.667825,4781.901750
6064.907979,4799.413775
6058.944606,4803.458155
5798.096239,4997.500377
5758.061408,5024.219058
5735.642687,5037.219641
5699.397379,5050.004946
5683.439728,5061.489025
5628.559923,5082.377316
5594.090597,5107.328497
5571.929598,5110.779527
5565.727855,5114.132447
5531.941283,5130.723536
5532.377791,5143.593042
5539.892605,5146.269387
5502.210492,5150.164826
5461.851696,5166.595670
5455.820096,5173.741613
5431.002793,5175.164259
5400.641691,5186.967587
5362.736630,5190.793679
5353.565015,5193.331755
5340.682840,5203.790830
5268.209571,5221.707230
5228.515824,5241.065263
5172.461137,5267.674022
5088.614307,5284.870933
5104.824206,5288.641537
5083.647719,5291.451782
5073.257902,5296.141038
5052.306680,5299.579163
5064.163569,5294.564126
5058.608858,5304.423924
5031.434767,5310.586540
5047.389684,5312.339096
5069.136380,5312.590492
5046.165331,5315.838732
5014.499091,5320.529071
4956.939571,5328.366229
4887.437430,5327.189551
4856.511080,5330.050863
4781.283559,5336.700755
4744.520318,5339.661470
