3980.537079,2955.475570
3965.208324,2946.358443
3967.431569,2944.267724
3970.837370,2886.425512
3965.580470,2949.886894
3965.895719,2934.086266
3977.986863,2890.350957
3989.084489,2947.421001
3972.822758,2958.959183
3967.480960,2916.717308
3994.632295,2920.283407
4000.164958,2843.993903
3989.976223,2902.650204
3992.920211,2915.703777
3985.405603,2902.974990
3992.415337,2909.109969
4000.895400,2905.186527
3978.127638,2859.982521
4003.852415,2900.251831
3992.391404,2869.690150
3997.092723,2913.807514
3988.269214,2850.067121
3987.910183,2920.677337
4007.068227,2902.716032
4010.993829,2896.267555
3994.221310,2877.426051
3999.088457,2879.468658
4019.658719,2887.433838
4009.979758,2933.204918
4026.590123,2895.635746
4031.531055,2913.012983
4008.227573,2851.140401
4020.945528,2868.427002
4010.444405,2880.535067
4030.443882,2853.494705
4022.332705,2818.775182
4031.802233,2838.895212
4033.322839,2848.192868
4042.254236,2760.166972
4042.973588,2746.148392
3763.176315,3670.412831
3740.031529,3691.198398
3761.550638,3711.206090
3752.231917,3742.524082
3755.767212,3738.590714
3730.631298,3730.938476
3732.569050,3755.474064
3730.465327,3758.013413
3685.511895,3762.781584
3646.832431,3715.378536
3656.054391,3724.190138
3640.539432,3704.045396
3671.912735,3733.499485
3636.544448,3708.811229
3641.903278,3751.833549
3673.405092,3784.043665
3658.036776,3772.774171
3683.614076,3785.557406
3675.630312,3817.865402
3650.056419,3790.476622
3651.302297,3801.770496
3642.459717,3804.473769
3660.809681,3816.953436
3644.796426,3799.026312
3628.701431,3814.178669
3622.463632,3808.253570
3629.628098,3783.101775
3609.784105,3786.864809
3647.352226,3814.441186
3653.752763,3818.962452
3705.055818,3830.971820
3677.358020,3838.330619
3675.393012,3838.718361
3677.093266,3849.355630
3652.734116,3845.859434
3626.079981,3814.128080
3605.479853,3826.574779
3619.586803,3835.406817
3628.823651,3853.178511
3603.979042,3833.464671
3785.017675,3700.176048
3810.917949,3677.835404
3779.144793,3693.969030
3746.380986,3689.390100
3727.345321,3730.120635
3765.892477,3736.858761
3782.154123,3746.862105
3772.189839,3764.035817
3762.263398,3759.119079
3756.418195,3781.472429
3736.848535,3753.602785
3748.606057,3757.348758
3759.124779,3779.156437
3789.670266,3744.334871
3742.711400,3757.883032
3753.510553,3780.491177
3767.101739,3762.221092
3765.801743,3758.329567
3782.298606,3774.260183
3775.072835,3765.409509
3762.657555,3763.109923
3748.799809,3767.606011
3739.602813,3756.785168
3734.902983,3747.681362
3739.543501,3767.072326
3770.815235,3772.726334
3758.743984,3778.864656
3749.307561,3777.579723
3780.241990,3787.053918
3788.136981,3773.694995
3781.183509,3780.684999
3770.837718,3785.242201
3745.355183,3743.089313
3758.601382,3775.576771
3796.512500,3797.398320
3783.595087,3804.236197
3780.394460,3796.312316
3765.348248,3798.685685
3817.396399,3789.287185
3797.710909,3792.800447
2753.097064,5119.744908
2701.124493,5081.914345
2738.784339,5121.062541
2617.437806,5063.643376
2679.079624,5166.009941
2753.610892,5041.825965
2803.675113,5085.685235
2759.157244,5086.588502
2738.214066,5005.772406
2783.879515,5092.017558
2818.868602,5057.467324
2839.620269,5070.800016
2757.254019,4955.063898
2881.789141,4939.658101
2903.336400,4963.448289
2878.630619,4957.572928
2990.814672,4932.882926
2940.602890,4904.060132
2925.789644,4999.608369
2978.047147,5029.257558
2878.000384,4855.420432
2965.865582,4967.134887
2978.649967,5012.433390
2920.085031,4845.672582
2960.406603,4999.597221
2959.808481,5025.290730
2881.836423,4958.719385
2863.379879,4995.811440
2854.698151,4981.124799
2898.495249,4998.279294
2842.084582,4982.431555
2889.134639,5087.075528
2911.844003,5091.279491
2911.764616,4971.551976
2852.481245,5096.515080
2786.843952,5080.492410
2802.187153,5086.314017
2750.440182,5038.645302
2821.886741,5117.568238
2854.775801,5077.998651
3797.831954,3695.749908
3784.574505,3691.236890
3764.293466,3706.161898
